name1,name2,distance
Logan,Vincent,1.9153884649276733
Natalie,Tim,1.9154152870178223
Kevin,Rebecca,1.915463924407959
Frankenstein,Jake,1.9154833555221558
Amber,Bell,1.9155254364013672
Caleb,Simon,1.9155489206314087
Jack,Jennifer,1.915570616722107
Chester,Jack,1.915571689605713
Maisie,Rita,1.9155827760696411
Abigail,Rex,1.9157623052597046
Gus,Liam,1.915856957435608
Jennifer,Viqqie,1.9158588647842407
DollarJr,Viqqie,1.9159021377563477
Eman,Victoria,1.9159226417541504
Caitlyn,Kanno,1.9159479141235352
Carl,Justin,1.9159480333328247
Kelsey,Kevin,1.9159866571426392
Audrey,Edward,1.9159895181655884
Aaron,Lucille,1.916013240814209
Lydia,Noa,1.9160226583480835
Nova,Peter,1.9160314798355103
Aaron,Nana,1.916067123413086
Graham,Natalie,1.916071891784668
Kelsey,Matthew,1.9160927534103394
Avery,Slushy,1.9160960912704468
Grace,Nia,1.9161430597305298
Sindarin,Tina,1.9161931276321411
JackoLantern,Robert,1.9162062406539917
Nana,Robert,1.9162379503250122
Doughnut,Liam,1.9162850379943848
Noa,Skylar,1.9162940979003906
Aiden,Viqqie,1.9163404703140259
Abigail,Neoguard,1.9163445234298706
Lloyd,PN,1.9163479804992676
Charlotte,Dan,1.9163646697998047
Elias,Liam,1.9163800477981567
April,Nathan,1.9164255857467651
Santa,Simon,1.9164739847183228
Bruce,Viqqie,1.916488766670227
Doughnut,Norah,1.916493535041809
Margot,SabrinatheWitch,1.9165534973144531
Chase,Graham,1.9166303873062134
Dylan,Philip,1.9167755842208862
Kelsey,Tim,1.916831135749817
Avery,Dan,1.9168485403060913
KlipKim,Margot,1.9168609380722046
Vanessa,Wade,1.9169121980667114
Kristen,Viqqie,1.9169124364852905
River,Shana,1.9170001745224
Charlotte,Riley,1.9170182943344116
Camila,Verna,1.9170408248901367
Maddie,Norah,1.9170535802841187
Alex,Charlotte,1.9171093702316284
JackoLantern,Kristen,1.9171420335769653
Claire,Walter,1.9171572923660278
Rex,Santa,1.9172329902648926
Caleb,Nana,1.9172428846359253
Olivia,Sophia,1.91725492477417
Liam,SabrinatheWitch,1.9173287153244019
Doug,Ravi,1.917333960533142
Harper,JackoLantern,1.9173407554626465
Chase,Santa,1.9173579216003418
Caitlyn,Simon,1.9173744916915894
Chase,Rachel,1.9174283742904663
Neoguard,Zoey,1.917448878288269
Frankenstein,Tessa,1.9174598455429077
Abigail,Chad,1.9174723625183105
Chester,Margot,1.9175457954406738
Liam,Rachel,1.9175457954406738
Ravi,Wade,1.9175482988357544
Callan,Jackson,1.917575716972351
Caleb,Tyson,1.9176031351089478
Kelsey,Skylar,1.9176992177963257
Chase,Verna,1.9177136421203613
Carl,Liam,1.9177273511886597
Norah,Royce,1.9177290201187134
Elias,KlipKim,1.9177993535995483
Caitlyn,Wade,1.9178104400634766
Dean,Harper,1.917856216430664
Margaret,Tim,1.9178770780563354
Angela,Chad,1.9178825616836548
Alex,Rebecca,1.917890191078186
Carol,Joshua,1.9179587364196777
Chester,David,1.9179595708847046
Doug,River,1.9179614782333374
Kelly,Logan,1.9179714918136597
Jackson,Owen,1.9179935455322266
Lydia,Walter,1.9180102348327637
Glenda,Riley,1.9180363416671753
Cole,Valerie,1.9180912971496582
Chester,Stephanie,1.9181033372879028
Kelly,Kelsey,1.9181104898452759
Caitlyn,Liam,1.9181636571884155
AnnabelletheGhost,Oscar,1.9182542562484741
Keybo,Slushy,1.9182558059692383
Joshua,Liz,1.9182580709457397
Kevin,Zoey,1.9182592630386353
George,Victoria,1.9182658195495605
Samantha,Vanessa,1.918279767036438
Margaret,Simon,1.9183720350265503
George,Starling,1.9184833765029907
Elias,Oliver,1.9184837341308594
Jake,Rachel,1.918523907661438
Angela,Doug,1.9185761213302612
Agatha,Nia,1.9185842275619507
Natalie,Simon,1.9185901880264282
Angela,Rudolph,1.9186125993728638
Abigail,Cyrus,1.9186252355575562
Echo,Gus,1.9186345338821411
Janet,Nana,1.9186393022537231
Claire,Grace,1.9186760187149048
River,Sylvia,1.918716311454773
Amber,Glenda,1.918734073638916
Edward,Mia,1.9187697172164917
Chloe,Kanno,1.918776035308838
Athena,Caitlyn,1.9187871217727661
Brad,Gus,1.9188448190689087
Shana,Tim,1.9188709259033203
Logan,Sean,1.9189038276672363
Aiden,Liz,1.9189223051071167
Edward,Oscar,1.9189327955245972
Robert,Victoria,1.9189425706863403
Santa,Vincent,1.918980598449707
Audrey,Dylan,1.9190961122512817
Oscar,Tessa,1.9191030263900757
Kevin,Victoria,1.919108510017395
Eman,Glenda,1.9191855192184448
Glenda,MrsClaus,1.9192079305648804
Grace,Kevin,1.9192276000976562
Graham,Lloyd,1.919273018836975
Furnando,Hugh,1.919298768043518
Doughnut,Oscar,1.919404149055481
Landon,Margaret,1.9194369316101074
Riley,Vivien,1.9195913076400757
AnnabelletheGhost,Carlos,1.919657826423645
Bell,Viqqie,1.9196921586990356
Audrey,Jack,1.9197230339050293
Maisie,Ryan,1.9197484254837036
Gus,MrsClaus,1.9197487831115723
Helena,Kelly,1.919761300086975
Royce,Verna,1.9198098182678223
Logan,Robert,1.919814944267273
Joshua,Santa,1.9198466539382935
Chase,Sean,1.919864535331726
Vincent,Vivien,1.9198905229568481
Logan,Riley,1.9198960065841675
Echo,Margot,1.9198967218399048
Jimmy,Santa,1.9198981523513794
Brad,Nia,1.9199551343917847
Margot,Sylvia,1.919969081878662
Chase,Eman,1.9199738502502441
Liz,Norah,1.9199738502502441
David,Robert,1.9199930429458618
Philip,River,1.9200290441513062
Angela,Doughnut,1.9200443029403687
JackoLantern,Rex,1.9200491905212402
Furnando,Simon,1.9200726747512817
Gus,Sylvia,1.92013680934906
Echo,Edward,1.9201737642288208
Emma,Slushy,1.9202747344970703
Amber,Walter,1.920308232307434
Agatha,Ravi,1.9203490018844604
Janet,ReporterCatalina,1.9204115867614746
Carlos,Harper,1.920432448387146
Millie,Noa,1.9204386472702026
Catherine,Samantha,1.9204574823379517
Caitlyn,Grace,1.920477032661438
Benny,Oliver,1.9204901456832886
Claire,Logan,1.9205408096313477
Nia,Riley,1.920638084411621
Cyrus,Tyson,1.9206475019454956
Dean,Patricia,1.9206730127334595
Alex,Kelsey,1.92070734500885
Riley,Simon,1.9207719564437866
Buddy,Ron,1.920772910118103
Doughnut,Tina,1.92078697681427
JackoLantern,Tyson,1.920805811882019
Benny,Edward,1.9208426475524902
Charlotte,Nathan,1.9209049940109253
Jeff,Nana,1.9209288358688354
Jodie,West,1.9209719896316528
Angela,George,1.9211515188217163
Audrey,KlipKim,1.9211634397506714
Ben,Camila,1.9211839437484741
Landon,Margot,1.9212141036987305
Liam,Viktor,1.9212398529052734
Athena,Maisie,1.9212740659713745
Catherine,Oliver,1.9212864637374878
Harper,Nathan,1.9213207960128784
MrsClaus,Vanessa,1.9213567972183228
Brad,Harper,1.9213827848434448
Elias,Sean,1.9213851690292358
Logan,Tyson,1.9214168787002563
Joshua,Margaret,1.9215463399887085
Agatha,Walter,1.9216030836105347
Kelly,SabrinatheWitch,1.9216679334640503
Carl,Sylvia,1.921755313873291
CaptainBill,Viqqie,1.9217976331710815
Justin,Rex,1.921841025352478
Jake,Wade,1.9218555688858032
Audrey,Jimmy,1.9218887090682983
Jeff,Nathan,1.9219642877578735
Nova,Oscar,1.9219778776168823
Ravi,UncleHank,1.9219789505004883
Tessa,West,1.9219948053359985
Jennifer,KlipKim,1.922005534172058
Caitlyn,Lindsay,1.9220399856567383
MrsClaus,Valerie,1.9220484495162964
Chester,Jeff,1.9220536947250366
Duke,Furnando,1.9221001863479614
Joshua,Norah,1.9222410917282104
Natalie,Sindarin,1.9222487211227417
KlipKim,Tessa,1.9222502708435059
Athena,Brad,1.9222831726074219
River,West,1.9222990274429321
Ben,Jennifer,1.9223076105117798
Claire,Echo,1.9223203659057617
MrsClaus,Rex,1.9223297834396362
Icarus,ReporterCatalina,1.9223322868347168
George,Icarus,1.9224132299423218
CaptainBill,Jeff,1.92241370677948
Chase,David,1.9224430322647095
Emma,Maddie,1.922482967376709
David,Hans,1.922592043876648
Agatha,Lydia,1.9226542711257935
Claire,Simon,1.922712802886963
Mia,Zoey,1.9227741956710815
Kevin,Slushy,1.9228025674819946
Skylar,Slushy,1.9229130744934082
Cole,Royce,1.9229222536087036
Abigail,Catherine,1.9229329824447632
Cyrus,Furnando,1.9229393005371094
Echo,Jenna,1.9230748414993286
Sean,Sylvia,1.9232021570205688
Caitlyn,Zoey,1.9232279062271118
Liz,Skylar,1.9232560396194458
Jake,Nia,1.9232913255691528
Edward,Michael,1.923340916633606
Chase,Michael,1.9233759641647339
Agatha,Maisie,1.9234343767166138
Kanno,Robert,1.9234923124313354
Hugh,Xavier,1.9235529899597168
Nana,Neoguard,1.9235669374465942
Amber,Janet,1.923581600189209
Royce,Simon,1.9235929250717163
Starling,Walter,1.9235972166061401
Lucille,Margaret,1.9236098527908325
Paige,Riley,1.9236222505569458
Neoguard,SabrinatheWitch,1.9236253499984741
Aiden,Hans,1.9236654043197632
Ravi,River,1.9236655235290527
Lindsay,Verna,1.9236801862716675
Graham,Hans,1.9236927032470703
Avery,Logan,1.9237841367721558
Emma,Oscar,1.923867106437683
Buddy,Walter,1.9238910675048828
Rachel,Viktor,1.923909068107605
Aiden,Lydia,1.924002766609192
Ryan,Vivien,1.9240626096725464
April,Lindsay,1.9240727424621582
Hugh,Jake,1.9240809679031372
Agatha,Eman,1.9241236448287964
Charlotte,Victoria,1.924176812171936
MrsClaus,Zoey,1.9241814613342285
Bell,Skylar,1.9241832494735718
Joshua,Sylvia,1.92425537109375
Abigail,Gus,1.9243050813674927
Caitlyn,Doug,1.9243268966674805
Carol,Rita,1.9243626594543457
Ben,MrsClaus,1.9243803024291992
KlipKim,Rachel,1.9244333505630493
Kristen,Logan,1.9244685173034668
Cyrus,Philip,1.9244766235351562
Caitlyn,KlipKim,1.924495816230774
Bruce,Rusty,1.9245033264160156
Carlos,Chloe,1.9246087074279785
Simon,Stephanie,1.9246169328689575
Bell,Samantha,1.9246244430541992
Cole,Jack,1.9247206449508667
Nova,Xavier,1.924770712852478
Caleb,NewscasterJohn,1.9247751235961914
Eman,Nana,1.9247931241989136
Chad,SabrinatheWitch,1.9248031377792358
Jack,Vivien,1.9248157739639282
Bell,Maisie,1.9248346090316772
Avery,Hans,1.9248465299606323
Lloyd,Viktor,1.9249663352966309
Jake,Victoria,1.92505943775177
PN,Sylvia,1.9250807762145996
Carol,Janet,1.92511785030365
Catherine,Stephanie,1.9251338243484497
Neel,Simon,1.9251375198364258
Matthew,Sean,1.9251400232315063
Avery,Rita,1.9252032041549683
George,Jodie,1.9252409934997559
Doug,Tessa,1.9252643585205078
Liz,Nia,1.9252854585647583
Kelly,Kristen,1.9253178834915161
Abigail,George,1.9253898859024048
Jimmy,West,1.925449252128601
Jennifer,Zoey,1.9254902601242065
Margaret,Margot,1.9255732297897339
Dylan,Vivien,1.9256404638290405
Buddy,Rex,1.9256771802902222
George,Tessa,1.9257121086120605
Bell,Matthew,1.9257375001907349
Avery,Brad,1.9257785081863403
Margaret,Noa,1.9257984161376953
Dylan,Norah,1.925801396369934
Buddy,CaptainBill,1.925950050354004
Cole,Hugh,1.9259915351867676
Rachel,Valerie,1.925993800163269
Lindsay,Maisie,1.9259968996047974
Cole,Margot,1.9260497093200684
Ryan,Tina,1.9260592460632324
Caleb,Nova,1.9261118173599243
Agatha,Caleb,1.9262062311172485
Glenda,Henry,1.9262304306030273
Ben,Dean,1.9262644052505493
Jackson,Jeff,1.9262694120407104
Joshua,Kristen,1.9263416528701782
Doug,Margaret,1.926350712776184
Edward,Sylvia,1.9263591766357422
Mia,Sara,1.926371455192566
Aiden,Stephanie,1.9264155626296997
Aiden,Jeff,1.9264206886291504
Brad,Chloe,1.9264849424362183
Frankenstein,Viqqie,1.9264863729476929
KilliantheVampire,Landon,1.926490306854248
KlipKim,Natalie,1.926490306854248
Philip,Rachel,1.9265098571777344
Harper,Wade,1.9265152215957642
Ben,CaptainBill,1.9266339540481567
Audrey,Janet,1.926650881767273
Nathan,SantaClaus,1.9266982078552246
Camila,Simon,1.9267011880874634
Cyrus,Nana,1.9267257452011108
DollarJr,Zoey,1.9267921447753906
Ben,Graham,1.9267982244491577
Ron,Walter,1.9268369674682617
David,Starling,1.9268375635147095
Brad,Catherine,1.9268770217895508
Buddy,Wade,1.9269566535949707
Nana,Vincent,1.9269757270812988
Graham,Shana,1.927013874053955
Matthew,Neel,1.9270375967025757
April,Helena,1.9270415306091309
Echo,Kelsey,1.9271172285079956
Grace,Nova,1.9271574020385742
Duke,Noa,1.9271812438964844
April,DollarJr,1.9272546768188477
Lloyd,Noa,1.927351474761963
Rex,Wade,1.9273947477340698
Gus,Oscar,1.9274057149887085
April,Cole,1.9275377988815308
Royce,UncleHank,1.9276138544082642
Alex,Natalie,1.9276204109191895
Jimmy,Valerie,1.9276450872421265
KilliantheVampire,Viktor,1.9276601076126099
Carol,Walter,1.9277609586715698
Duke,Shana,1.9277809858322144
April,Brad,1.9278024435043335
Ron,Sylvia,1.9278990030288696
Chloe,Noa,1.9279203414916992
Glenda,Olivia,1.9279359579086304
Henry,Natalie,1.9279837608337402
CaptainBill,Kevin,1.9280096292495728
Nana,River,1.9280542135238647
Furnando,Hans,1.9280710220336914
Joshua,Lydia,1.9280996322631836
Aiden,Oliver,1.9281073808670044
Jimmy,Skylar,1.9281688928604126
Buddy,Natalie,1.928202748298645
Ben,Sean,1.9282068014144897
Philip,ReporterCatalina,1.9282468557357788
Echo,Royce,1.928263783454895
Jake,Logan,1.9282736778259277
Audrey,Justin,1.9282745122909546
Landon,Olivia,1.9283417463302612
Natalie,Rex,1.9283655881881714
Natalie,Oscar,1.9283767938613892
Carlos,Lydia,1.9284394979476929
Icarus,Tim,1.9284616708755493
Eman,West,1.9284833669662476
Doug,Dylan,1.9285184144973755
Kanno,Royce,1.9285569190979004
Henry,Vivien,1.9286164045333862
Furnando,Kelly,1.9286249876022339
Michael,Rachel,1.928658127784729
Dylan,Liz,1.9286705255508423
Jack,Viqqie,1.928688883781433
Caleb,Jennifer,1.9286924600601196
Ryan,Tyson,1.928704857826233
Neel,SabrinatheWitch,1.9287338256835938
Dylan,Tyson,1.928850769996643
Chad,Patrick,1.9288878440856934
Emma,Janet,1.9289751052856445
Carlos,Victoria,1.9289846420288086
KlipKim,SabrinatheWitch,1.9289859533309937
CaptainBill,Damian,1.92898690700531
Harper,Logan,1.9291855096817017
Cole,Viqqie,1.9292069673538208
Elias,West,1.929211974143982
Charlotte,Cole,1.929232120513916
Eman,Jimmy,1.9292689561843872
Furnando,Wade,1.9292917251586914
Jennifer,Riley,1.9293488264083862
Margaret,Neoguard,1.929358959197998
Furnando,Mark,1.9293923377990723
Oscar,Starling,1.9294495582580566
Jennifer,Kristen,1.9294742345809937
Catherine,Joshua,1.9294942617416382
Dean,UncleHank,1.9295358657836914
Oliver,Oscar,1.929604172706604
Henry,Oliver,1.9296048879623413
Oscar,Patrick,1.92960786819458
Rudolph,West,1.929614543914795
Graham,Verna,1.929791808128357
Justin,Kelly,1.9298542737960815
Chase,Henry,1.9298685789108276
Maddie,ReporterCatalina,1.9298771619796753
Buddy,Chase,1.9298909902572632
Graham,Rusty,1.929955005645752
Caleb,Skylar,1.9299825429916382
Athena,Xavier,1.9300060272216797
Abigail,Dylan,1.9300084114074707
Catherine,JackoLantern,1.9300521612167358
Brad,Kristen,1.9300717115402222
AnnabelletheGhost,Larry,1.9300856590270996
Chad,Claire,1.9301146268844604
Jennifer,West,1.9301193952560425
Aiden,Echo,1.9301223754882812
Frankenstein,Justin,1.9301648139953613
JackoLantern,Starling,1.930195689201355
Carlos,David,1.9302369356155396
Jimmy,Lucille,1.9302492141723633
Dean,Hans,1.9302695989608765
Mia,Michael,1.9302825927734375
Emma,Landon,1.9302864074707031
KlipKim,Margaret,1.9304380416870117
Glenda,Landon,1.930525779724121
Carl,Jennifer,1.9305535554885864
AnnabelletheGhost,Joshua,1.9305949211120605
Brad,MrsClaus,1.930596947669983
Gus,Natalie,1.9305974245071411
Aiden,Avery,1.9306272268295288
Jeff,Kanno,1.9306479692459106
River,Verna,1.9306588172912598
Benny,Margaret,1.9306927919387817
Logan,Philip,1.9307583570480347
Chester,Emma,1.9307667016983032
Margot,Tessa,1.9307729005813599
Amber,Dylan,1.93083918094635
Norah,Sean,1.9308520555496216
Callan,SabrinatheWitch,1.9309087991714478
Callan,Sean,1.93094003200531
Kanno,Walter,1.9310420751571655
Jackson,Jimmy,1.9310461282730103
Angela,Lucille,1.931086540222168
Agatha,Grace,1.9310983419418335
Hugh,Viktor,1.9310994148254395
Jeff,Philip,1.9311472177505493
Carl,Sindarin,1.9311827421188354
Logan,Rita,1.9311977624893188
AnnabelletheGhost,Matthew,1.9312061071395874
Aiden,SantaClaus,1.9312165975570679
Benny,David,1.9312329292297363
Robert,West,1.9313701391220093
Henry,Viqqie,1.9314379692077637
Frankenstein,ReporterCatalina,1.9314581155776978
Damian,Vivien,1.9315019845962524
Mark,Walter,1.931509017944336
Lloyd,Walter,1.9315966367721558
Claire,Paige,1.9316139221191406
Chad,Mark,1.9316247701644897
Jennifer,Royce,1.931644082069397
Annie,Lindsay,1.931649088859558
DollarJr,Lucille,1.9316755533218384
Doug,Sindarin,1.931702971458435
Kanno,Sylvia,1.9317153692245483
Justin,Millie,1.9317283630371094
Elias,Tessa,1.93179452419281
Matthew,Rita,1.9318351745605469
Noa,SantaClaus,1.9318790435791016
Vivien,West,1.9319143295288086
Graham,Margaret,1.931920051574707
Henry,Slushy,1.9319911003112793
Furnando,Verna,1.9320363998413086
Audrey,Stephanie,1.932043433189392
Annie,Rachel,1.9320486783981323
Bruce,Simon,1.9320873022079468
Brad,Bruce,1.9321484565734863
Elias,Oscar,1.9321526288986206
Ben,Rudolph,1.932167649269104
Glenda,Hugh,1.9321759939193726
David,Eman,1.932181715965271
Carl,Walter,1.932195782661438
Larry,Tyson,1.9322052001953125
DollarJr,Ravi,1.932292103767395
Charlotte,JackoLantern,1.9323148727416992
Agatha,Kanno,1.9323254823684692
Brad,Doughnut,1.9323347806930542
Victoria,West,1.932454228401184
Chester,Patricia,1.932481288909912
Jack,SabrinatheWitch,1.9325555562973022
Angela,West,1.9326175451278687
Annie,Maddie,1.932694435119629
Audrey,Xavier,1.9327138662338257
CaptainBill,MrsClaus,1.9327412843704224
Echo,Jimmy,1.9328633546829224
Doug,Jimmy,1.9328867197036743
MrsClaus,Starling,1.9329255819320679
AnnabelletheGhost,Nia,1.932952880859375
Hailey,Lydia,1.9330121278762817
Sophia,Verna,1.9331988096237183
George,Nia,1.9332355260849
Rita,Vanessa,1.9332362413406372
Dean,Kanno,1.9333173036575317
Agatha,Camila,1.9333230257034302
Angela,DollarJr,1.9333866834640503
SabrinatheWitch,Sindarin,1.9334105253219604
Benny,Bruce,1.9334163665771484
Grace,Kanno,1.9334406852722168
Natalie,Zoey,1.9334444999694824
Cyrus,David,1.933456301689148
Brad,Caitlyn,1.933464527130127
Echo,Simon,1.933470606803894
Agatha,Lloyd,1.9335094690322876
JackoLantern,Kelly,1.933613657951355
Caleb,Jeff,1.9336262941360474
Margot,Verna,1.9336553812026978
Hans,Rachel,1.9336878061294556
Justin,Santa,1.933695912361145
Carlos,Icarus,1.9337056875228882
Jack,Simon,1.9337421655654907
CaptainBill,Duke,1.9337555170059204
Angela,Damian,1.933846354484558
Helena,Xavier,1.933893084526062
Joshua,Lucille,1.9339426755905151
Caitlyn,Kelsey,1.9341344833374023
Caleb,Verna,1.9342035055160522
Kelly,Mia,1.9342036247253418
Glenda,Verna,1.934219241142273
David,Verna,1.9342530965805054
Grace,Rita,1.9342559576034546
Owen,Peter,1.9342862367630005
Graham,Logan,1.9342889785766602
Neel,Verna,1.9343070983886719
Angela,Sindarin,1.9343222379684448
Ben,Doughnut,1.934431552886963
Glenda,Samantha,1.934435248374939
Neoguard,Sylvia,1.9345377683639526
Verna,Walter,1.9345918893814087
Camila,Sindarin,1.9346356391906738
Ben,Lydia,1.9346548318862915
Annie,Lydia,1.934676170349121
Tessa,Victoria,1.934693694114685
David,Jeff,1.9347203969955444
Kanno,Noa,1.934770107269287
Skylar,Viqqie,1.9348019361495972
Mia,Samantha,1.934850811958313
Kelsey,Sophia,1.9348721504211426
Athena,Dan,1.9349507093429565
Furnando,Vincent,1.9349735975265503
Dan,Kelly,1.935019612312317
Doughnut,Oliver,1.9350723028182983
Justin,Sean,1.9350881576538086
Amber,Tina,1.9351778030395508
Hailey,JackoLantern,1.9351884126663208
River,Tessa,1.9352335929870605
David,SabrinatheWitch,1.9352375268936157
Bell,Rita,1.9352823495864868
Rusty,UncleHank,1.9353071451187134
DollarJr,Hugh,1.9353355169296265
Chase,Victoria,1.9353365898132324
Furnando,Shana,1.93537175655365
Frankenstein,Oscar,1.9353870153427124
Lydia,Oscar,1.9354525804519653
Caitlyn,Carlos,1.9354711771011353
Amber,Kanno,1.9354783296585083
Peter,Robert,1.9355134963989258
Buddy,Oscar,1.9355319738388062
Catherine,Glenda,1.9356032609939575
Neoguard,Olivia,1.9356188774108887
Rebecca,Viqqie,1.9356640577316284
Carol,Kelly,1.9356752634048462
Duke,Peter,1.935714602470398
Camila,MrsClaus,1.9357484579086304
Camila,Riley,1.9358001947402954
Claire,Verna,1.9358006715774536
Caitlyn,Noa,1.9358106851577759
Eman,Rebecca,1.935836911201477
Aaron,Margaret,1.9358510971069336
AnnabelletheGhost,Slushy,1.9358643293380737
Annie,Starling,1.935877799987793
Dylan,Rusty,1.9358854293823242
Margot,Stephanie,1.9359124898910522
Benny,Rudolph,1.9359159469604492
Claire,Dan,1.935970664024353
Benny,Jodie,1.9360051155090332
Doug,Elias,1.9360054731369019
Damian,SabrinatheWitch,1.9360098838806152
Kanno,Tim,1.9360371828079224
Margaret,PN,1.936059832572937
George,Olivia,1.936080813407898
Athena,Dean,1.9360829591751099
DollarJr,Glenda,1.9361248016357422
Aiden,MrsClaus,1.9361759424209595
DollarJr,Icarus,1.9362187385559082
PN,River,1.9362283945083618
Caitlyn,Claire,1.9362987279891968
Riley,Xavier,1.9363360404968262
Frankenstein,Natalie,1.9363369941711426
Harper,Tina,1.936358094215393
Agatha,David,1.9363714456558228
Buddy,Jeff,1.9363762140274048
Icarus,Nana,1.9363855123519897
Riley,Wade,1.9364012479782104
Dylan,Patrick,1.9364075660705566
David,ReporterCatalina,1.9364558458328247
David,Natalie,1.9364910125732422
Chase,Rita,1.936498999595642
Agatha,Dan,1.936500906944275
Aiden,Elias,1.9365264177322388
Catherine,Xavier,1.936606526374817
Angela,Helena,1.9366401433944702
Caitlyn,Xavier,1.9366594552993774
Patricia,Ryan,1.9366908073425293
Bell,Carlos,1.9366955757141113
Jack,Patrick,1.9367331266403198
Aaron,Carol,1.9367402791976929
Chester,Sara,1.936842441558838
KilliantheVampire,Tyson,1.936845302581787
Joshua,Lloyd,1.936854362487793
Harper,Oliver,1.9368597269058228
Joshua,Mia,1.9368630647659302
Chloe,Sindarin,1.9368947744369507
Gus,Jackson,1.9369810819625854
Amber,Camila,1.9370346069335938
Catherine,Victoria,1.937036156654358
Starling,Tessa,1.9370673894882202
Benny,Logan,1.9370909929275513
Carl,Glenda,1.9371308088302612
Benny,Rachel,1.9371315240859985
Jenna,Ryan,1.9371634721755981
Camila,Liam,1.9371767044067383
Aaron,Charlotte,1.9372068643569946
Janet,Wade,1.9372440576553345
Chloe,Xavier,1.937272071838379
Claire,Liam,1.9372730255126953
Liam,Logan,1.9372835159301758
Larry,Skylar,1.9372872114181519
Dylan,Furnando,1.9373959302902222
Justin,Sylvia,1.9374116659164429
Nia,PN,1.937412142753601
Jenna,Logan,1.9374237060546875
Abigail,Justin,1.937484860420227
Caitlyn,Olivia,1.9375172853469849
Joshua,Starling,1.9375704526901245
CaptainBill,Doug,1.9375905990600586
Cyrus,Victoria,1.9375934600830078
Chester,Furnando,1.9375948905944824
Athena,Joshua,1.9376527070999146
Jeff,Sean,1.9376639127731323
Audrey,Helena,1.9377951622009277
Nathan,Patrick,1.9378156661987305
Cyrus,SabrinatheWitch,1.9378209114074707
Rita,Starling,1.9378501176834106
Norah,Wade,1.937874436378479
Valerie,Wade,1.9379339218139648
NewscasterJohn,Oliver,1.9379969835281372
Sean,Tessa,1.9380760192871094
Furnando,Patrick,1.938088059425354
Ryan,Sophia,1.9380916357040405
David,Sean,1.938132882118225
Camila,Graham,1.9381557703018188
Doughnut,Landon,1.9381723403930664
Agatha,PN,1.9381942749023438
Dean,Sara,1.9381998777389526
Brad,Rita,1.93820059299469
Brad,Jenna,1.938310980796814
Santa,Tessa,1.9383140802383423
Chad,Viqqie,1.9383383989334106
Justin,Margaret,1.9383440017700195
Henry,Jackson,1.938355803489685
Logan,Slushy,1.9383578300476074
Patricia,Victoria,1.9384093284606934
Elias,Gus,1.9384264945983887
Rachel,Rebecca,1.9384304285049438
Helena,Nathan,1.9384328126907349
Kanno,Philip,1.938437581062317
Ravi,Tessa,1.9385610818862915
Edward,Norah,1.9386004209518433
Bell,Ryan,1.9386030435562134
Lydia,Valerie,1.9386087656021118
AnnabelletheGhost,Liam,1.9386343955993652
Elias,Neel,1.9386476278305054
SabrinatheWitch,West,1.9387081861495972
Aiden,NewscasterJohn,1.9387340545654297
Jack,Tessa,1.9387407302856445
Larry,Valerie,1.93878972530365
Matthew,Starling,1.938829779624939
Agatha,Brad,1.938857913017273
Jimmy,Sophia,1.9389981031417847
Abigail,Neel,1.9390230178833008
CaptainBill,Sean,1.9390712976455688
Graham,Vivien,1.939073920249939
Graham,Jodie,1.9390791654586792
Caleb,Doug,1.9391189813613892
Jodie,Nia,1.9391425848007202
Ravi,Robert,1.939196228981018
Henry,Nova,1.9392353296279907
Elias,Jimmy,1.9392390251159668
Carol,Neoguard,1.9392584562301636
Aiden,Charlotte,1.9393893480300903
PN,Verna,1.9394060373306274
Aiden,Patrick,1.9394731521606445
Glenda,Grace,1.9394736289978027
Jodie,Neoguard,1.9394868612289429
Sindarin,Victoria,1.9394880533218384
CaptainBill,West,1.9395028352737427
Buddy,Shana,1.939547061920166
Grace,Vanessa,1.939730167388916
Henry,Vincent,1.9397602081298828
Graham,Rachel,1.939872145652771
Maisie,Nathan,1.9399036169052124
Brad,Doug,1.9399164915084839
Caitlyn,Rita,1.9399241209030151
ReporterCatalina,Rex,1.9399272203445435
Dylan,Neel,1.9399844408035278
Hugh,Joshua,1.9400568008422852
Harper,Ryan,1.9400954246520996
Simon,Zoey,1.940118432044983
Dylan,SantaClaus,1.9401798248291016
Dan,Jenna,1.9401817321777344
Neel,Sylvia,1.9402337074279785
Carlos,Liz,1.9402413368225098
Furnando,Sean,1.9402624368667603
Amber,Paige,1.940317988395691
Aiden,Owen,1.9403303861618042
George,Hugh,1.9403854608535767
Aiden,Tessa,1.9403948783874512
Ben,Nia,1.940423846244812
Kelly,Nana,1.9404462575912476
April,Simon,1.9404792785644531
Mia,Simon,1.9404932260513306
Hans,ReporterCatalina,1.940561294555664
Ron,Royce,1.9405797719955444
Harper,Walter,1.9406242370605469
DollarJr,Lydia,1.940682053565979
Furnando,Jake,1.9406981468200684
Agatha,Justin,1.940711498260498
Helena,Slushy,1.9407159090042114
Nana,Valerie,1.940813660621643
Robert,Sylvia,1.940837025642395
Chad,Olivia,1.9408470392227173
Angela,Ben,1.940952181816101
Echo,Slushy,1.941023349761963
Cyrus,Rex,1.9411274194717407
Chloe,Walter,1.9411405324935913
Paige,Victoria,1.941182017326355
Jimmy,Zoey,1.9412140846252441
Carlos,Nia,1.9412325620651245
Jack,Nana,1.9412813186645508
Avery,Oscar,1.9412938356399536
Callan,Rex,1.941393256187439
